Unnamed: 0,article_recommend,article_surprise,article_interest,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education.Comment,gender.Comment,race.Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude,topic_involvement,attitude_pre,attitude_post,recall_rmse,recall_signed_err,vis_elic_rmse,vis_elic_signed_err,recall_rmse.sc,vis_elic_rmse.sc
74,3,3,3,14b7ed305de9,Draw,Drug-use disorder,one,4,4,4,4,4,5,3,5,5,3,Woman,Hispanic/Latino,Undergraduate,35,,,,1678808109116,1678809290862,19.6957666666667,first,7,June,27,The eagles are blaming the field conditions for their loss against the Arizona chiefs.,0,16,12,13,1.98481360100047,1.89260190918473,3.60690300325893,2.97619324045408,0.198481360100047,0.360690300325893
75,4,4,4,14b7ed305de9,Draw,Synthetic opioids,one,4,4,4,4,4,5,3,5,5,3,Woman,Hispanic/Latino,Undergraduate,35,,,,1678808109116,1678809290862,19.6957666666667,first,7,June,27,The eagles are blaming the field conditions for their loss against the Arizona chiefs.,0,16,12,13,25725.4891497677,22775.1283471837,8158.04488253493,4115.8485687904,0.321568614372096,0.101975561031687
76,5,5,5,77ab7886ae25,Categorize,Drug overdoses,one,3,4,4,4,3,2,4,4,4,4,Woman,African American/Black,High School,69,,,,1678808120156,1678809715989,26.5972166666667,1st,7,June,9?,"Reddick gives props to Chiefs, but still frustrated about Arizona field.",0,15,9,12,14793.5320965471,10464.475748194,,,0.184919151206838,
77,4,5,5,77ab7886ae25,Categorize,Drug-use disorder,one,3,4,4,4,3,2,4,4,4,4,Woman,African American/Black,High School,69,,,,1678808120156,1678809715989,26.5972166666667,1st,7,June,9?,"Reddick gives props to Chiefs, but still frustrated about Arizona field.",0,15,9,12,0.480135499365195,0.346291279669762,,,0.0480135499365195,
78,5,4,5,77ab7886ae25,Categorize,Synthetic opioids,one,3,4,4,4,3,2,4,4,4,4,Woman,African American/Black,High School,69,,,,1678808120156,1678809715989,26.5972166666667,1st,7,June,9?,"Reddick gives props to Chiefs, but still frustrated about Arizona field.",0,15,9,12,37523.7861310017,25981.730378578,,,0.469047326637522,
79,5,2,4,109cee8c6473,Draw,Drug overdoses,one,4,3,3,3,5,4,5,5,5,4,Man,White/Caucasian/European,Undergraduate,52,,,,1678808122466,1678809747904,27.0906333333333,second,8,Emily,27,"Sloppy field condition concerns were raised by the losing Eagles, but they stated that they however lost to Kansas City on many other factors",0,13,14,14,7956.52548642085,-6674.25911458334,9176.6694144788,-5899.70395946208,0.0994565685802606,0.114708367680985
80,5,4,4,109cee8c6473,Draw,Drug-use disorder,one,4,3,3,3,5,4,5,5,5,4,Man,White/Caucasian/European,Undergraduate,52,,,,1678808122466,1678809747904,27.0906333333333,second,8,Emily,27,"Sloppy field condition concerns were raised by the losing Eagles, but they stated that they however lost to Kansas City on many other factors",0,13,14,14,0.180516368750017,0.132413825162054,1.60987302532354,1.31244942711357,0.0180516368750017,0.160987302532354
81,5,5,5,109cee8c6473,Draw,Synthetic opioids,one,4,3,3,3,5,4,5,5,5,4,Man,White/Caucasian/European,Undergraduate,52,,,,1678808122466,1678809747904,27.0906333333333,second,8,Emily,27,"Sloppy field condition concerns were raised by the losing Eagles, but they stated that they however lost to Kansas City on many other factors",0,13,14,14,3331.14370703737,2583.63508122691,16403.6461547491,-3083.07667142775,0.0416392963379671,0.205045576934364
82,2,1,4,0bc95b874a4b,Draw,Drug overdoses,one,3,2,1,4,4,4,3,4,4,2,Woman,White/Caucasian/European,Masters,62,,,,1678808141878,1678809056493,15.2435833333333,second,eight,emily,27,Defensive players on Eagles team were disappointed in quality of turf in Arizona stadium.,0,10,11,10,4099.05896761718,-1816.69211574433,10528.5708309111,4751.73578995742,0.0512382370952147,0.131607135386388
83,3,3,4,0bc95b874a4b,Draw,Drug-use disorder,one,3,2,1,4,4,4,3,4,4,2,Woman,White/Caucasian/European,Masters,62,,,,1678808141878,1678809056493,15.2435833333333,second,eight,emily,27,Defensive players on Eagles team were disappointed in quality of turf in Arizona stadium.,0,10,11,10,0.278211609220407,-0.0957684055324433,2.98058793859313,2.58741012903928,0.0278211609220407,0.298058793859313
84,3,3,4,0bc95b874a4b,Draw,Synthetic opioids,one,3,2,1,4,4,4,3,4,4,2,Woman,White/Caucasian/European,Masters,62,,,,1678808141878,1678809056493,15.2435833333333,second,eight,emily,27,Defensive players on Eagles team were disappointed in quality of turf in Arizona stadium.,0,10,11,10,18376.1195374898,16939.5362058518,13533.551426962,-4024.45271381579,0.229701494218622,0.169169392837025
85,1,1,2,29ee6f406b9d,Control,Drug overdoses,one,2,1,1,2,5,4,4,5,4,4,Woman,African American/Black,Undergraduate,22,,,,1678808157034,1678809325673,19.4773166666667,first,8,emily,27,The Eagles felt that the turf on the field hindered their ability to play as well as normal at the Super Bowl this year. ,0,6,13,13,7792.53730922239,6372.62848297213,,,0.0974067163652798,
86,1,1,2,29ee6f406b9d,Control,Drug-use disorder,one,2,1,1,2,5,4,4,5,4,4,Woman,African American/Black,Undergraduate,22,,,,1678808157034,1678809325673,19.4773166666667,first,8,emily,27,The Eagles felt that the turf on the field hindered their ability to play as well as normal at the Super Bowl this year. ,0,6,13,13,3.47890151058354,2.90395381836945,,,0.347890151058354,
87,1,1,2,29ee6f406b9d,Control,Synthetic opioids,one,2,1,1,2,5,4,4,5,4,4,Woman,African American/Black,Undergraduate,22,,,,1678808157034,1678809325673,19.4773166666667,first,8,emily,27,The Eagles felt that the turf on the field hindered their ability to play as well as normal at the Super Bowl this year. ,0,6,13,13,17951.3269353879,13718.8033240997,,,0.224391586692349,
88,1,1,2,c079d48907f7,Control,Drug overdoses,one,1,1,1,1,5,1,5,5,1,5,Man,White/Caucasian/European,other,20,no high school,,,1678808165448,1678809177205,16.8626166666667,first,8,Emily,27,Field conditions were seemingly blamed for the poor performance of the eagles ,0,4,11,11,4707.41524476632,-1169.42518059856,,,0.058842690559579,
89,1,5,2,c079d48907f7,Control,Drug-use disorder,one,1,1,1,1,5,1,5,5,1,5,Man,White/Caucasian/European,other,20,no high school,,,1678808165448,1678809177205,16.8626166666667,first,8,Emily,27,Field conditions were seemingly blamed for the poor performance of the eagles ,0,4,11,11,2.72612490275768,2.36854360165119,,,0.272612490275768,
90,3,5,2,c079d48907f7,Control,Synthetic opioids,one,1,1,1,1,5,1,5,5,1,5,Man,White/Caucasian/European,other,20,no high school,,,1678808165448,1678809177205,16.8626166666667,first,8,Emily,27,Field conditions were seemingly blamed for the poor performance of the eagles ,0,4,11,11,14733.5005272693,-3096.98614958449,,,0.184168756590866,
91,4,2,5,6c35f6781de3,Draw,Drug overdoses,one,4,4,5,5,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,23,,,,1678808167730,1678808684376,8.61076666666667,second place,7 sheep,June,9 ,The Arizona Superbowl field was hard to play on due to the turf. ,0,18,15,15,6293.9178725289,2749.82146542828,7924.3530112573,5160.55417956656,0.0786739734066113,0.0990544126407162
92,4,3,5,6c35f6781de3,Draw,Drug-use disorder,one,4,4,5,5,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,23,,,,1678808167730,1678808684376,8.61076666666667,second place,7 sheep,June,9 ,The Arizona Superbowl field was hard to play on due to the turf. ,0,18,15,15,0.309702941807388,-0.161900154798762,2.66443999078889,2.38711945304438,0.0309702941807388,0.266443999078889
93,5,4,5,6c35f6781de3,Draw,Synthetic opioids,one,4,4,5,5,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,23,,,,1678808167730,1678808684376,8.61076666666667,second place,7 sheep,June,9 ,The Arizona Superbowl field was hard to play on due to the turf. ,0,18,15,15,6210.22731780999,4186.48568790397,14415.0711707072,1143.08771929825,0.0776278414726249,0.180188389633841
94,1,1,4,4fe4759fa42f,Categorize,Drug overdoses,one,1,1,4,4,4,5,5,5,5,5,Woman,African American/Black,Undergraduate,23,,,,1678808177595,1678808924697,12.4517,2nd ,7,Emily,3,The turf of the football field affected the outcome of the game.,0,10,14,15,19291.3870557883,16095.3890407314,,,0.241142338197354,
95,1,1,3,4fe4759fa42f,Categorize,Drug-use disorder,one,1,1,4,4,4,5,5,5,5,5,Woman,African American/Black,Undergraduate,23,,,,1678808177595,1678808924697,12.4517,2nd ,7,Emily,3,The turf of the football field affected the outcome of the game.,0,10,14,15,0.502829857854411,0.44912323533443,,,0.0502829857854411,
96,1,1,4,4fe4759fa42f,Categorize,Synthetic opioids,one,1,1,4,4,4,5,5,5,5,5,Woman,African American/Black,Undergraduate,23,,,,1678808177595,1678808924697,12.4517,2nd ,7,Emily,3,The turf of the football field affected the outcome of the game.,0,10,14,15,21784.2405129218,20379.6115174862,,,0.272303006411522,
97,1,3,2,331feb8163a2,Categorize,Drug overdoses,one,2,1,2,2,3,3,2,4,3,2,Man,African American/Black,High School,23,,,,1678808192027,1678808838321,10.7715666666667,second,8,Emily,3,The two teams were having difficulties playing due to poor field conditions.,0,7,8,9,4551.22435778748,-1899.24717210075,,,0.0568903044723434,
98,1,1,2,331feb8163a2,Categorize,Drug-use disorder,one,2,1,2,2,3,3,2,4,3,2,Man,African American/Black,High School,23,,,,1678808192027,1678808838321,10.7715666666667,second,8,Emily,3,The two teams were having difficulties playing due to poor field conditions.,0,7,8,9,0.10517461379113,-0.0495352824775055,,,0.010517461379113,
99,1,3,2,331feb8163a2,Categorize,Synthetic opioids,one,2,1,2,2,3,3,2,4,3,2,Man,African American/Black,High School,23,,,,1678808192027,1678808838321,10.7715666666667,second,8,Emily,3,The two teams were having difficulties playing due to poor field conditions.,0,7,8,9,9527.65964401731,-3392.13255280471,,,0.119095745550216,
100,2,5,3,d99003c4a6c7,Draw,Drug overdoses,one,1,1,1,1,4,3,1,5,4,1,Man,African American/Black,Undergraduate,32,,,,1678808211193,1678809540670,22.15795,2nd,8,Emily,27,"The field conditions at the Arizona Cardinals stadium affected both teams and likely slowed down the Eagles' pass rushers during their game against the Kansas City Chiefs, although the Eagles' head coach Nick Sirianni emphasized that it did not decide the outcome of the game.",0,4,8,10,6680.1562723748,5830.83281733746,13315.7484930434,-10631.4994840041,0.083501953404685,0.166446856163042
101,2,2,2,d99003c4a6c7,Draw,Drug-use disorder,one,1,1,1,1,4,3,1,5,4,1,Man,African American/Black,Undergraduate,32,,,,1678808211193,1678809540670,22.15795,2nd,8,Emily,27,"The field conditions at the Arizona Cardinals stadium affected both teams and likely slowed down the Eagles' pass rushers during their game against the Kansas City Chiefs, although the Eagles' head coach Nick Sirianni emphasized that it did not decide the outcome of the game.",0,4,8,10,0.402541933268826,0.371833075335397,3.27449943162202,2.86925309597523,0.0402541933268826,0.327449943162202
102,2,3,2,d99003c4a6c7,Draw,Synthetic opioids,one,1,1,1,1,4,3,1,5,4,1,Man,African American/Black,Undergraduate,32,,,,1678808211193,1678809540670,22.15795,2nd,8,Emily,27,"The field conditions at the Arizona Cardinals stadium affected both teams and likely slowed down the Eagles' pass rushers during their game against the Kansas City Chiefs, although the Eagles' head coach Nick Sirianni emphasized that it did not decide the outcome of the game.",0,4,8,10,3726.527084118,238.655586334258,21035.6152323975,-8049.43305632502,0.046581588551475,0.262945190404968
103,4,2,4,26f9717a7a11,Categorize,Drug overdoses,one,2,2,3,3,4,4,4,5,5,4,Man,White/Caucasian/European,Undergraduate,37,,,,1678808212674,1678809237933,17.08765,Second,8,Emily,27,"While it was not a game-deciding factor, poor turf conditions hindered performance during the 2023 Superbowl game, and were a point of contention with players.",0,10,12,14,6661.9849646022,4127.01444788441,,,0.0832748120575275,
104,4,3,4,26f9717a7a11,Categorize,Drug-use disorder,one,2,2,3,3,4,4,4,5,5,4,Man,White/Caucasian/European,Undergraduate,37,,,,1678808212674,1678809237933,17.08765,Second,8,Emily,27,"While it was not a game-deciding factor, poor turf conditions hindered performance during the 2023 Superbowl game, and were a point of contention with players.",0,10,12,14,0.213601622583801,0.169175696594427,,,0.0213601622583801,
105,4,3,4,26f9717a7a11,Categorize,Synthetic opioids,one,2,2,3,3,4,4,4,5,5,4,Man,White/Caucasian/European,Undergraduate,37,,,,1678808212674,1678809237933,17.08765,Second,8,Emily,27,"While it was not a game-deciding factor, poor turf conditions hindered performance during the 2023 Superbowl game, and were a point of contention with players.",0,10,12,14,14882.5590488882,13242.1181902124,,,0.186031988111103,
106,3,2,4,62615d5d2aee,Categorize,Drug overdoses,one,2,2,2,3,4,4,1,4,4,1,Woman,White/Caucasian/European,Masters,39,,,,1678808221632,1678808838473,10.2806833333333,second,8,Emily,27,The Eagles said that the turf on the Superbowl football field impeded their play.,0,9,9,9,5594.98927944872,-4894.22440075948,,,0.069937365993109,
107,2,3,4,62615d5d2aee,Categorize,Drug-use disorder,one,2,2,2,3,4,4,1,4,4,1,Woman,White/Caucasian/European,Masters,39,,,,1678808221632,1678808838473,10.2806833333333,second,8,Emily,27,The Eagles said that the turf on the Superbowl football field impeded their play.,0,9,9,9,0.19757341605658,0.0693846018567785,,,0.019757341605658,
108,3,3,4,62615d5d2aee,Categorize,Synthetic opioids,one,2,2,2,3,4,4,1,4,4,1,Woman,White/Caucasian/European,Masters,39,,,,1678808221632,1678808838473,10.2806833333333,second,8,Emily,27,The Eagles said that the turf on the Superbowl football field impeded their play.,0,9,9,9,14038.4305544211,11854.1561377359,,,0.175480381930264,
109,3,2,3,014e1125bcb9,Categorize,Drug overdoses,one,2,3,4,3,3,2,3,3,3,2,Man,White/Caucasian/European,Undergraduate,19,,,,1678808228951,1678808605227,6.27126666666667,Second,8,June,27,The text above is describing a controversial call by the refs that couldve potentially costed the eagles the game.,0,12,8,8,22550.4490182996,-17648.2693498452,,,0.281880612728745,
110,3,2,4,014e1125bcb9,Categorize,Drug-use disorder,one,2,3,4,3,3,2,3,3,3,2,Man,White/Caucasian/European,Undergraduate,19,,,,1678808228951,1678808605227,6.27126666666667,Second,8,June,27,The text above is describing a controversial call by the refs that couldve potentially costed the eagles the game.,0,12,8,8,2.0925801855081,1.55459236326109,,,0.20925801855081,
111,2,3,4,014e1125bcb9,Categorize,Synthetic opioids,one,2,3,4,3,3,2,3,3,3,2,Man,White/Caucasian/European,Undergraduate,19,,,,1678808228951,1678808605227,6.27126666666667,Second,8,June,27,The text above is describing a controversial call by the refs that couldve potentially costed the eagles the game.,0,12,8,8,12763.1518710783,7930.4838411819,,,0.159539398388479,
112,3,3,3,3a468f11540e,Control,Drug overdoses,one,2,2,3,3,5,5,2,5,5,1,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,32,,,,1678808232871,1678808646972,6.90168333333333,second,seven,June,27,"Although the Eagles didn't blame the field conditions for their defeat, it definitely had an effect on their performance.",0,10,12,11,13674.6315105797,11951.3178534572,,,0.170932893882246,
113,3,3,3,3a468f11540e,Control,Drug-use disorder,one,2,2,3,3,5,5,2,5,5,1,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,32,,,,1678808232871,1678808646972,6.90168333333333,second,seven,June,27,"Although the Eagles didn't blame the field conditions for their defeat, it definitely had an effect on their performance.",0,10,12,11,0.169936470635966,0.0035571465428274,,,0.0169936470635966,
114,4,4,4,3a468f11540e,Control,Synthetic opioids,one,2,2,3,3,5,5,2,5,5,1,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Doctorate,32,,,,1678808232871,1678808646972,6.90168333333333,second,seven,June,27,"Although the Eagles didn't blame the field conditions for their defeat, it definitely had an effect on their performance.",0,10,12,11,7016.34645559042,4930.25300092336,,,0.0877043306948803,
115,3,1,5,d2a349eaba66,Draw,Drug overdoses,one,4,4,3,4,5,5,4,5,5,4,Woman,White/Caucasian/European,Undergraduate,45,,,,1678808237931,1678808940392,11.7076833333333,second,8,Emily,0,The turf in the 2023 super bowl negatively effected both teams. ,0,15,14,14,7424.72862954181,4302.48932533539,7233.14364226743,3194.36047552244,0.0928091078692726,0.0904142955283428
116,3,1,4,d2a349eaba66,Draw,Drug-use disorder,one,4,4,3,4,5,5,4,5,5,4,Woman,White/Caucasian/European,Undergraduate,45,,,,1678808237931,1678808940392,11.7076833333333,second,8,Emily,0,The turf in the 2023 super bowl negatively effected both teams. ,0,15,14,14,0.454189770248824,0.379759583212397,3.02289890102206,2.37081601169456,0.0454189770248824,0.302289890102206
117,4,1,5,d2a349eaba66,Draw,Synthetic opioids,one,4,4,3,4,5,5,4,5,5,4,Woman,White/Caucasian/European,Undergraduate,45,,,,1678808237931,1678808940392,11.7076833333333,second,8,Emily,0,The turf in the 2023 super bowl negatively effected both teams. ,0,15,14,14,4378.93616516613,2189.3089724723,12335.7125872361,-3312.78662424977,0.0547367020645766,0.154196407340451
118,4,4,3,2a6914af512e,Draw,Drug overdoses,one,4,4,5,3,5,4,2,5,5,1,Woman,African American/Black,Undergraduate,26,,,,1678808241545,1678808678908,7.28938333333333,2nd place,8,Emily,9,"Field conditions didn't decide the game, but it affected both teams, with the Eagles having 70 sacks in the regular season and none Sunday. Reddick said he didn't want to use the turf as an excuse, but it was a point of frustration. Maybe the league can look at it and tell Arizona they've got to step up.",0,16,11,11,10621.4434669246,8040.32714138286,7051.59869835818,5377.53044375644,0.132768043336558,0.0881449837294773
119,4,3,4,2a6914af512e,Draw,Drug-use disorder,one,4,4,5,3,5,4,2,5,5,1,Woman,African American/Black,Undergraduate,26,,,,1678808241545,1678808678908,7.28938333333333,2nd place,8,Emily,9,"Field conditions didn't decide the game, but it affected both teams, with the Eagles having 70 sacks in the regular season and none Sunday. Reddick said he didn't want to use the turf as an excuse, but it was a point of frustration. Maybe the league can look at it and tell Arizona they've got to step up.",0,16,11,11,0.504758227619683,0.297142672858617,0.948772196042924,-0.650225748194015,0.0504758227619683,0.0948772196042924
