recall_Recommend_article,recall_Content_surprise,recall_view_opinion,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education-Comment,gender-Comment,race-Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude
Moderately,A little,Moderately,5a51b94859df,visual,opioids,one,Moderately,Moderately,Moderately,A lot,Serious problem,High Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,Undergraduate,48,,,,1678807854096.0,1678808384299.0,8.836716666666666,first,8,emily,9,the field conditions at 2032 super bowl were poor,0
Moderately,Moderately,Moderately,787937301b76,txt,drugOverdose,one,Moderately,A lot,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Oppose,Moderate problem,Neutral,Somewhat Oppose,Man,African American/Black,Masters,33,,,,1678807889748.0,1678809907558.0,33.63016666666667,second,8,Emily,27,The worst super bowl.,1
A lot,A little,A little,787937301b76,txt,population,one,Moderately,A lot,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Oppose,Moderate problem,Neutral,Somewhat Oppose,Man,African American/Black,Masters,33,,,,1678807889748.0,1678809907558.0,33.63016666666667,second,8,Emily,27,The worst super bowl.,1
Moderately,Moderately,Moderately,787937301b76,txt,opioids,one,Moderately,A lot,Moderately,Moderately,Moderate problem,Moderate Priority,Somewhat Oppose,Moderate problem,Neutral,Somewhat Oppose,Man,African American/Black,Masters,33,,,,1678807889748.0,1678809907558.0,33.63016666666667,second,8,Emily,27,The worst super bowl.,1
Moderately,Moderately,Moderately,114469afbc1e,control,drugOverdose,one,A lot,A lot,A lot,A lot,Extremely serious problem,High Priority,Strongly Oppose,Extremely serious problem,Moderate Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,25,,,,1678807951833.0,1678809808556.0,30.94538333333333,second,8,Emily,3,"The turf was hard for both teams to play on, but the Chiefs still won, fairly.",1
A little,A little,A little,114469afbc1e,control,population,one,A lot,A lot,A lot,A lot,Extremely serious problem,High Priority,Strongly Oppose,Extremely serious problem,Moderate Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,25,,,,1678807951833.0,1678809808556.0,30.94538333333333,second,8,Emily,3,"The turf was hard for both teams to play on, but the Chiefs still won, fairly.",1
A lot,A lot,A lot,114469afbc1e,control,opioids,one,A lot,A lot,A lot,A lot,Extremely serious problem,High Priority,Strongly Oppose,Extremely serious problem,Moderate Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,25,,,,1678807951833.0,1678809808556.0,30.94538333333333,second,8,Emily,3,"The turf was hard for both teams to play on, but the Chiefs still won, fairly.",1
Moderately,A little,A lot,17b7a5586ca8,control,drugOverdose,one,Moderately,A lot,Moderately,Moderately,Moderate problem,Neutral,Neutral,serious problem,High Priority,Somewhat Favor,Prefer not to say,African American/Black,Undergraduate,32,,,,1678807952271.0,1678809673000.0,28.678816666666663,first,7,Emily,27,poor turf ruins the chances of wining for players,0
Moderately,Moderately,Moderately,17b7a5586ca8,control,population,one,Moderately,A lot,Moderately,Moderately,Moderate problem,Neutral,Neutral,serious problem,High Priority,Somewhat Favor,Prefer not to say,African American/Black,Undergraduate,32,,,,1678807952271.0,1678809673000.0,28.678816666666663,first,7,Emily,27,poor turf ruins the chances of wining for players,0
A lot,A lot,A lot,17b7a5586ca8,control,opioids,one,Moderately,A lot,Moderately,Moderately,Moderate problem,Neutral,Neutral,serious problem,High Priority,Somewhat Favor,Prefer not to say,African American/Black,Undergraduate,32,,,,1678807952271.0,1678809673000.0,28.678816666666663,first,7,Emily,27,poor turf ruins the chances of wining for players,0
A lot,Not at All,A lot,92257d1b869f,control,drugOverdose,one,Moderately,Moderately,Moderately,A lot,Extremely serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Strongly Oppose,Man,African American/Black,Undergraduate,62,,,,1678807985642.0,1678809773508.0,29.797766666666668,Second,8,Emily,9,"Performance of players was as a result of poor construction of the turf. The players who did not perform well believed it was because of the turf. If not for that, they would have done very well.",1
A lot,Not at All,A lot,92257d1b869f,control,population,one,Moderately,Moderately,Moderately,A lot,Extremely serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Strongly Oppose,Man,African American/Black,Undergraduate,62,,,,1678807985642.0,1678809773508.0,29.797766666666668,Second,8,Emily,9,"Performance of players was as a result of poor construction of the turf. The players who did not perform well believed it was because of the turf. If not for that, they would have done very well.",1
Extremely,Not at All,A lot,92257d1b869f,control,opioids,one,Moderately,Moderately,Moderately,A lot,Extremely serious problem,Moderate Priority,Somewhat Oppose,Extremely serious problem,Moderate Priority,Strongly Oppose,Man,African American/Black,Undergraduate,62,,,,1678807985642.0,1678809773508.0,29.797766666666668,Second,8,Emily,9,"Performance of players was as a result of poor construction of the turf. The players who did not perform well believed it was because of the turf. If not for that, they would have done very well.",1
A little,Not at All,Moderately,9ca837f0bb4d,control,drugOverdose,one,Moderately,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Oppose,serious problem,Moderate Priority,Strongly Oppose,Man,White/Caucasian/European,Undergraduate,32,,,,1678807994581.0,1678808724642.0,12.167683333333333,2nd,8,Emily,0,The conditions of the field adversely affected both teams but ultimately didn't decide the game. ,0
Moderately,A little,Moderately,9ca837f0bb4d,control,population,one,Moderately,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Oppose,serious problem,Moderate Priority,Strongly Oppose,Man,White/Caucasian/European,Undergraduate,32,,,,1678807994581.0,1678808724642.0,12.167683333333333,2nd,8,Emily,0,The conditions of the field adversely affected both teams but ultimately didn't decide the game. ,0
Moderately,A little,Moderately,9ca837f0bb4d,control,opioids,one,Moderately,A little,Moderately,Moderately,Serious problem,Moderate Priority,Strongly Oppose,serious problem,Moderate Priority,Strongly Oppose,Man,White/Caucasian/European,Undergraduate,32,,,,1678807994581.0,1678808724642.0,12.167683333333333,2nd,8,Emily,0,The conditions of the field adversely affected both teams but ultimately didn't decide the game. ,0
A lot,A little,Extremely,5af6bebc39aa,control,drugOverdose,one,A lot,Moderately,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,43,,,,1678808047265.0,1678809083893.0,17.27713333333333,2,8,Emily,0,The turf on the field of this years Super Bowl was harder for the football teams to play on but they weren't using it as an excuse.,0
A little,Not at All,Moderately,5af6bebc39aa,control,population,one,A lot,Moderately,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,43,,,,1678808047265.0,1678809083893.0,17.27713333333333,2,8,Emily,0,The turf on the field of this years Super Bowl was harder for the football teams to play on but they weren't using it as an excuse.,0
Extremely,Moderately,Extremely,5af6bebc39aa,control,opioids,one,A lot,Moderately,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,White/Caucasian/European,Undergraduate,43,,,,1678808047265.0,1678809083893.0,17.27713333333333,2,8,Emily,0,The turf on the field of this years Super Bowl was harder for the football teams to play on but they weren't using it as an excuse.,0
A lot,A lot,A lot,14b7ed305de9,visual,drugOverdose,one,A lot,A lot,A lot,A lot,Serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,Hispanic/Latino,Undergraduate,35,,,,1678808109116.0,1678809290862.0,19.695766666666668,first,7,June,27,The eagles are blaming the field conditions for their loss against the Arizona chiefs.,0
Moderately,Moderately,Moderately,14b7ed305de9,visual,population,one,A lot,A lot,A lot,A lot,Serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,Hispanic/Latino,Undergraduate,35,,,,1678808109116.0,1678809290862.0,19.695766666666668,first,7,June,27,The eagles are blaming the field conditions for their loss against the Arizona chiefs.,0
A lot,A lot,A lot,14b7ed305de9,visual,opioids,one,A lot,A lot,A lot,A lot,Serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,Woman,Hispanic/Latino,Undergraduate,35,,,,1678808109116.0,1678809290862.0,19.695766666666668,first,7,June,27,The eagles are blaming the field conditions for their loss against the Arizona chiefs.,0
Extremely,Extremely,Extremely,77ab7886ae25,txt,drugOverdose,one,Moderately,A lot,A lot,A lot,Moderate problem,Low Priority,Somewhat Favor,serious problem,Moderate Priority,Somewhat Favor,Woman,African American/Black,High School,69,,,,1678808120156.0,1678809715989.0,26.597216666666668,1st,7,June,9?,"Reddick gives props to Chiefs, but still frustrated about Arizona field.",0
A lot,Extremely,Extremely,77ab7886ae25,txt,population,one,Moderately,A lot,A lot,A lot,Moderate problem,Low Priority,Somewhat Favor,serious problem,Moderate Priority,Somewhat Favor,Woman,African American/Black,High School,69,,,,1678808120156.0,1678809715989.0,26.597216666666668,1st,7,June,9?,"Reddick gives props to Chiefs, but still frustrated about Arizona field.",0
Extremely,A lot,Extremely,77ab7886ae25,txt,opioids,one,Moderately,A lot,A lot,A lot,Moderate problem,Low Priority,Somewhat Favor,serious problem,Moderate Priority,Somewhat Favor,Woman,African American/Black,High School,69,,,,1678808120156.0,1678809715989.0,26.597216666666668,1st,7,June,9?,"Reddick gives props to Chiefs, but still frustrated about Arizona field.",0
Extremely,A little,A lot,109cee8c6473,visual,drugOverdose,one,A lot,Moderately,Moderately,Moderately,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,52,,,,1678808122466.0,1678809747904.0,27.090633333333333,second,8,Emily,27,"Sloppy field condition concerns were raised by the losing Eagles, but they stated that they however lost to Kansas City on many other factors",0
Extremely,A lot,A lot,109cee8c6473,visual,population,one,A lot,Moderately,Moderately,Moderately,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,52,,,,1678808122466.0,1678809747904.0,27.090633333333333,second,8,Emily,27,"Sloppy field condition concerns were raised by the losing Eagles, but they stated that they however lost to Kansas City on many other factors",0
Extremely,Extremely,Extremely,109cee8c6473,visual,opioids,one,A lot,Moderately,Moderately,Moderately,Extremely serious problem,Moderate Priority,Strongly Favor,Extremely serious problem,High Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,52,,,,1678808122466.0,1678809747904.0,27.090633333333333,second,8,Emily,27,"Sloppy field condition concerns were raised by the losing Eagles, but they stated that they however lost to Kansas City on many other factors",0
A little,Not at All,A lot,0bc95b874a4b,visual,drugOverdose,one,Moderately,A little,Not at All,A lot,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Somewhat Oppose,Woman,White/Caucasian/European,Masters,62,,,,1678808141878.0,1678809056493.0,15.243583333333332,second,eight,emily,27,Defensive players on Eagles team were disappointed in quality of turf in Arizona stadium.,0
Moderately,Moderately,A lot,0bc95b874a4b,visual,population,one,Moderately,A little,Not at All,A lot,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Somewhat Oppose,Woman,White/Caucasian/European,Masters,62,,,,1678808141878.0,1678809056493.0,15.243583333333332,second,eight,emily,27,Defensive players on Eagles team were disappointed in quality of turf in Arizona stadium.,0
Moderately,Moderately,A lot,0bc95b874a4b,visual,opioids,one,Moderately,A little,Not at All,A lot,Serious problem,Moderate Priority,Neutral,serious problem,Moderate Priority,Somewhat Oppose,Woman,White/Caucasian/European,Masters,62,,,,1678808141878.0,1678809056493.0,15.243583333333332,second,eight,emily,27,Defensive players on Eagles team were disappointed in quality of turf in Arizona stadium.,0
Not at All,Not at All,A little,29ee6f406b9d,control,drugOverdose,one,A little,Not at All,Not at All,A little,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,African American/Black,Undergraduate,22,,,,1678808157034.0,1678809325673.0,19.477316666666667,first,8,emily,27,The Eagles felt that the turf on the field hindered their ability to play as well as normal at the Super Bowl this year. ,0
Not at All,Not at All,A little,29ee6f406b9d,control,population,one,A little,Not at All,Not at All,A little,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,African American/Black,Undergraduate,22,,,,1678808157034.0,1678809325673.0,19.477316666666667,first,8,emily,27,The Eagles felt that the turf on the field hindered their ability to play as well as normal at the Super Bowl this year. ,0
Not at All,Not at All,A little,29ee6f406b9d,control,opioids,one,A little,Not at All,Not at All,A little,Extremely serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,Moderate Priority,Somewhat Favor,Woman,African American/Black,Undergraduate,22,,,,1678808157034.0,1678809325673.0,19.477316666666667,first,8,emily,27,The Eagles felt that the turf on the field hindered their ability to play as well as normal at the Super Bowl this year. ,0
